B1,B2,B3,B4,B5,B6,B7,Y
-0.525631217,-0.528171574,-0.394204852,-0.522961764,0.306580661,0.003125166,-0.261660212,-1
-0.514154552,-0.532533624,-0.425876011,-0.544001618,0.164175402,-0.095820753,-0.311500253,-1
-0.292272379,-0.192293711,0.115902965,0.032975926,0.211933263,0.249748398,0.080148173,-1
-0.288446825,-0.198836787,0.089622642,0.038235889,0.181169757,0.264367816,0.09412359,-1
-0.503442999,-0.517266449,-0.384770889,-0.506777261,0.187992309,0.003019228,-0.21198855,-1
-0.140015302,-0.012722646,0.337601078,0.334816913,0.351361409,0.634832353,0.468429028,-1
-0.13848508,0.010541621,0.391509434,0.383775035,0.384729889,0.561947137,0.38777572,-1
-0.270084162,-0.165394402,0.158355795,0.078292535,0.293927929,0.331002701,0.153224449,-1
-0.331293037,-0.25045438,0.026280323,-0.069391058,0.201885505,0.201970443,0.009597575,-1
-0.311400153,-0.23300618,0.062668464,-0.016791422,0.216274887,0.198368558,0.009765954,-1
-0.329762816,-0.23736823,0.082210243,-0.033785151,0.234261614,0.190423222,0.002357299,-1
-0.133894415,0.027262814,0.358490566,0.34533684,0.321962414,0.660787118,0.517932312,-1
-0.534812548,-0.568884042,-0.45148248,-0.600242768,0.293431743,-0.00969331,-0.245327496,-1
-0.527161438,-0.533260632,-0.475067385,-0.590127453,0.114432798,-0.128025849,-0.345512713,-1
-0.509563887,-0.512904398,-0.394204852,-0.530244791,0.203250016,0.0315165,-0.188920694,-1
-0.527161438,-0.566703017,-0.483153639,-0.605907344,0.132295479,-0.062132528,-0.282875905,-1
-0.493496557,-0.485278081,-0.388814016,-0.496257334,0.151026484,-0.032787754,-0.249200202,-1
-0.538638103,-0.583424209,-0.50606469,-0.630184099,0.167896793,-0.090417925,-0.314867823,-1
-0.571537873,-0.611777535,-0.566037736,-0.669026907,0.097686535,-0.14688278,-0.374305439,-1
-0.540168324,-0.576154126,-0.480458221,-0.601456605,0.187744216,-0.017532708,-0.244485604,-1
-0.580719204,-0.624136678,-0.516846361,-0.682379122,0.37368976,-0.106414535,-0.354100017,-1
-0.3986228,-0.344965467,-0.120619946,-0.175804168,0.158345221,0.055776259,-0.085536286,-1
-0.377199694,-0.320247183,-0.047169811,-0.106615416,0.194442722,0.102388898,-0.054723017,-1
-0.413159908,-0.339876409,-0.04851752,-0.144648999,0.286485145,0.063191906,-0.11112982,-1
-0.438408569,-0.363867684,-0.082210243,-0.144244386,0.251628109,0.082472589,-0.087893585,-1
-0.410099464,-0.323882225,-0.079514825,-0.157191989,0.216026794,0.052280311,-0.106751978,-1
-0.420811018,-0.354416576,-0.087601078,-0.172162654,0.264280841,0.046241856,-0.124094965,-1
-0.426931905,-0.367502726,-0.130727763,-0.190774833,0.235005892,0.0315165,-0.144637144,-1
-0.416220352,-0.355143584,-0.161051213,-0.232449929,0.146312721,-0.047407172,-0.189930965,-1
-0.423871461,-0.386404944,-0.113881402,-0.253894396,0.2828878,-0.006938927,-0.188415558,-1
-0.421576129,-0.368956743,-0.119272237,-0.181064131,0.230912361,0.068488797,-0.09866981,-1
-0.409334353,-0.361686659,-0.088274933,-0.161238115,0.232400918,0.073361937,-0.079979795,-1
-0.419280796,-0.347873501,-0.106469003,-0.178231843,0.256589965,0.052386249,-0.115844418,-1
-0.432287682,-0.390039985,-0.129380054,-0.185110257,0.286733238,0.048678426,-0.123084694,-1
-0.374904361,-0.320247183,-0.071428571,-0.123204532,0.201761459,0.113936119,-0.037548409,-1
-0.417750574,-0.354416576,-0.115902965,-0.184705644,0.231160454,0.07272631,-0.089914127,-1
-0.299923489,-0.244638313,0.014150943,-0.086789399,0.173106742,0.296255098,0.154403098,-1
-0.423871461,-0.384223919,-0.104447439,-0.27169735,0.31935744,-0.010434875,-0.20407476,-1
-0.306044376,-0.24173028,-0.028301887,-0.058466518,0.145196303,0.33396896,0.167199865,-1
-0.319051262,-0.236641221,-0.017520216,-0.034594376,0.174099113,0.344562742,0.184542852,-1
-0.194338179,-0.054162123,0.388814016,0.365972082,0.291322955,0.439588961,0.40141438,-1
-0.246365723,-0.168302435,0.085579515,0.002629982,0.159461639,0.314052651,0.199865297,-1
-0.253251721,-0.167575427,0.07884097,-0.010317621,0.170129628,0.282059431,0.152382556,-1
-0.280795715,-0.214830971,0.073450135,-0.039045114,0.184022825,0.27919911,0.141606331,-1
-0.274674828,-0.16612141,0.179919137,0.163261177,0.212801588,0.408866995,0.307795925,-1
-0.286916603,-0.232279171,-0.018867925,-0.087194012,0.157104757,0.339159913,0.208789358,-1
-0.286916603,-0.23300618,-0.067385445,-0.10418774,0.132543571,0.347105249,0.211820172,-1
-0.28462127,-0.182842603,0.074797844,0.033785151,0.213669913,0.391069442,0.29028456,-1
-0.433817904,-0.382042893,-0.129380054,-0.206959336,0.259443032,0.042428095,-0.13268227,-1
-0.315225708,-0.229371138,0.051886792,-0.007889945,0.214414191,0.402086975,0.246169389,-1
-0.355011477,-0.310069066,-0.137466307,-0.223953065,0.139490169,0.26563907,0.085199529,-1
-0.279265493,-0.153762268,0.095687332,0.089217075,0.203622155,0.420626092,0.303081327,-1
-0.197398623,-0.06870229,0.357816712,0.369613595,0.254481176,0.430372371,0.370264354,-1
-0.269319051,-0.20610687,0.016172507,-0.0321667,0.166036098,0.413634197,0.269068867,-1
-0.30910482,-0.261359506,-0.050539084,-0.111470767,0.1435837,0.326659251,0.168210136,-1
-0.299923489,-0.241003272,-0.076819407,-0.124013757,0.137381381,0.309073574,0.163158781,-1
-0.250191278,-0.215557979,-0.002021563,-0.074651022,0.164795634,0.350071508,0.224785317,-1
-0.275439939,-0.203198837,0.027628032,-0.081934048,0.195435093,0.300386673,0.17124095,-1
-0.306809487,-0.220647037,0.056603774,-0.031762088,0.195435093,0.222416442,0.084694393,-1
-0.293802601,-0.219193021,0.072102426,0.005866882,0.156608572,0.295831347,0.18252231,-1
-0.438408569,-0.368229735,-0.132075472,-0.206959336,0.21652298,0.028868054,-0.143458495,-1
-0.404743688,-0.353689567,-0.146226415,-0.17782723,0.173726974,0.002595476,-0.148846607,-1
-0.388676358,-0.340603417,-0.123315364,-0.199271697,0.245921975,0.022193972,-0.151540663,-1
-0.301453711,-0.217739004,-0.017520216,-0.130082946,0.172734603,0.243709942,0.117696582,-1
-0.322876817,-0.267175573,-0.03032345,-0.164070403,0.209576382,0.171990042,0.026267048,-1
-0.315225708,-0.265721556,0.08490566,-0.036212826,0.256465918,0.244875258,0.097154403,-1
-0.187452181,-0.086150491,0.21967655,0.181468744,0.243068908,0.482387838,0.381882472,-1
-0.205049732,-0.098509633,0.173854447,0.126846045,0.21342182,0.494570687,0.417747095,-1
-0.266258607,-0.214830971,0.002695418,-0.088407849,0.190473237,0.397425711,0.253578043,-1
-0.290742158,-0.204652854,-0.004043127,-0.045114303,0.153879551,0.380263785,0.239602627,-1
-0.205049732,-0.083969466,0.39690027,0.376492009,0.266141537,0.44689867,0.40814952,-1
-0.280030604,-0.151581243,0.15902965,0.140602873,0.26911865,0.432914879,0.297356457,-1
-0.322111706,-0.23736823,0.028975741,-0.079506373,0.235253985,0.296996663,0.133019027,-1
-0.234123948,-0.115957834,0.202830189,0.153955088,0.291447001,0.482281901,0.33557838,-1
-0.377964805,-0.322428208,-0.080188679,-0.12603682,0.186503752,0.035224323,-0.115507661,-1
-0.3986228,-0.351508542,-0.112533693,-0.13857981,0.194070582,0.023465226,-0.11904361,-1
-0.448355011,-0.397310069,-0.175876011,-0.261986648,0.269862929,-0.005032046,-0.19498232,-1
-0.473603673,-0.427117412,-0.196765499,-0.311753996,0.298641692,-0.018274273,-0.208452601,-1
-0.40627391,-0.358051618,-0.136792453,-0.203317823,0.226446691,0.002383601,-0.164505809,-1
-0.405508799,-0.360959651,-0.126684636,-0.173781105,0.221112696,0.006091424,-0.156760397,-1
-0.470543229,-0.448927663,-0.23180593,-0.318227797,0.247410532,-0.022511786,-0.201885839,-1
-0.472838562,-0.435841512,-0.232479784,-0.354642929,0.291943187,-0.059695958,-0.260986698,-1
-0.368783474,-0.296255907,-0.050539084,-0.125632207,0.171866278,0.211081095,0.037885166,-1
-0.339709258,-0.246819338,0.035714286,-0.011531459,0.171990324,0.314794216,0.159622832,-1
-0.332058148,-0.24173028,0.004716981,-0.026906737,0.165291819,0.294454155,0.145815794,-1
-0.318286151,-0.230825154,0.070754717,0.049969654,0.192582026,0.325599873,0.188078801,-1
-0.432287682,-0.398764086,-0.198113208,-0.252275946,0.209080196,-0.002383601,-0.177302576,-1
-0.408569243,-0.363140676,-0.067385445,-0.1511228,0.247782671,0.043699348,-0.124936858,-1
-0.507268554,-0.478007997,-0.279649596,-0.421808618,0.349872852,-0.067959108,-0.276309143,-1
-0.429227238,-0.398037077,-0.138140162,-0.240946793,0.234261614,-0.00143016,-0.173093113,-1
-0.337413925,-0.304980007,-0.046495957,-0.060084969,0.099795323,0.311827957,0.185721502,-1
-0.384850803,-0.333333333,-0.118598383,-0.183896419,0.09991937,0.182901637,0.049503283,-1
-0.357306809,-0.28607779,-0.083557951,-0.088812462,0.127209576,0.235658668,0.097154403,-1
-0.314460597,-0.238095238,0,-0.010317621,0.141226819,0.319243604,0.191277993,-1
-0.517214996,-0.505634315,-0.30458221,-0.532672466,0.424424735,-0.07272631,-0.303418084,-1
-0.437643458,-0.389312977,-0.159703504,-0.274529638,0.266761769,-0.014566449,-0.21771342,-1
-0.410864575,-0.395856052,-0.127358491,-0.306494032,0.35681945,-0.027490863,-0.233372622,-1
-0.44682479,-0.422028353,-0.167789757,-0.324701598,0.282515661,-0.045182478,-0.227984509,-1
-0.386381025,-0.318793166,-0.138814016,-0.202508598,0.088010916,0.180571005,0.036033002,-1
-0.342004591,-0.283896765,-0.033692722,-0.073032571,0.135024499,0.277186292,0.130661728,-1
-0.347360367,-0.270083606,0.008760108,-0.020432935,0.157724989,0.266910324,0.120390638,-1
-0.350420811,-0.313704108,-0.05458221,-0.094881651,0.089127334,0.289051327,0.168715272,-1
-0.207345065,-0.16612141,-0.173854447,-0.278980376,-0.214662284,-0.24381588,-0.122579559,-1
-0.354246366,-0.291166848,-0.053234501,-0.080315598,0.114060659,0.239366492,0.106078464,-1
-0.39020658,-0.334060342,-0.135444744,-0.202508598,0.135272592,0.198368558,0.037885166,-1
-0.116296863,-0.057797165,-0.052560647,-0.134533684,-0.360416796,-0.245087134,0.024078128,-1
-0.233358837,-0.213376954,-0.146226415,-0.205340886,-0.255473547,-0.142221516,0.006735141,-1
-0.392501913,-0.350054526,-0.138814016,-0.198867085,0.14842151,0.176015679,0.008587304,-1
-0.39020658,-0.338422392,-0.09703504,-0.13857981,0.147677231,0.246146512,0.086714935,-1
-0.312165264,-0.282442748,-0.185309973,-0.251871333,-0.156980711,-0.099422639,-0.066172756,-1
-0.352716144,-0.315158124,-0.230458221,-0.297187943,-0.167772747,-0.119974575,-0.055733288,-1
-0.43917368,-0.41039622,-0.239218329,-0.303661744,0.152763133,0.149001536,-0.039905708,-1
-0.42310635,-0.377680843,-0.21967655,-0.264414323,0.124852695,0.087133852,-0.062636808,-1
-0.353481255,-0.280261723,-0.053908356,-0.100141614,0.120635118,0.258329361,0.109782792,-1
-0.394797246,-0.335514358,-0.122641509,-0.165688853,0.123736277,0.230149902,0.070382219,-1
-0.297628156,-0.260632497,-0.198113208,-0.231236091,-0.213669913,-0.13427618,-0.033507324,-1
-0.265493497,-0.229371138,-0.117924528,-0.172162654,-0.239347516,-0.137242439,-0.00909244,-1
-0.127773527,-0.06870229,0.014150943,-0.060894194,-0.251504063,-0.137242439,0.055228153,-1
-0.074980872,-0.006179571,0.039083558,-0.056848068,-0.261427774,-0.187351025,0.063983836,-1
-0.143840857,-0.096328608,-0.013477089,-0.133724459,-0.235998263,-0.178134435,-0.032160296,-1
-0.210405509,-0.158851327,-0.157681941,-0.208982399,-0.317372697,-0.207797023,-0.011618118,-1
-0.17061974,-0.124681934,-0.120619946,-0.195225572,-0.355703033,-0.24964246,-0.062973565,-1
-0.209640398,-0.179934569,-0.113881402,-0.211005462,-0.267257954,-0.231527094,-0.087893585,-1
-0.197398623,-0.166848419,-0.105121294,-0.185110257,-0.213793959,-0.158430002,-0.07139249,-1
-0.250191278,-0.217011996,-0.175202156,-0.209387012,-0.312162749,-0.188940092,-0.014312174,-1
-0.286916603,-0.27735369,-0.166442049,-0.306494032,-0.054022204,-0.122834896,-0.0862098,-1
-0.283856159,-0.259178481,-0.080188679,-0.244183694,-0.056379086,-0.155357805,-0.096480889,-1
-0.292272379,-0.242457288,-0.101078167,-0.24822982,-0.16938535,-0.196461677,-0.097827917,-1
-0.257842387,-0.212649945,-0.14083558,-0.217479264,-0.181045711,-0.141903703,-0.018521637,-1
-0.254781943,-0.230098146,-0.154986523,-0.24984827,-0.054394343,-0.100905768,-0.107088735,-1
-0.140780413,-0.095601599,-0.08490566,-0.209387012,-0.200893134,-0.160019069,-0.018521637,-1
-0.132364193,-0.091966558,-0.016846361,-0.156382764,-0.141598958,-0.110440172,0.039568951,-1
-0.189747513,-0.163213377,-0.136118598,-0.252275946,-0.17248651,-0.158853753,0.011954875,-1
-0.198928845,-0.182842603,-0.180592992,-0.304066356,-0.308317311,-0.289686954,0.011618118,-1
-0.151491966,-0.14867321,-0.103773585,-0.257535909,-0.313279166,-0.268499391,0.246169389,-1
-0.290742158,-0.268629589,-0.178571429,-0.374064333,-0.036655709,-0.234811166,-0.081326823,-1
-0.159908187,-0.129770992,-0.109838275,-0.212623913,-0.301866898,-0.232798347,-0.03973733,-1
-0.208875287,-0.195201745,-0.145552561,-0.255512846,-0.26775414,-0.235764606,-0.107593871,-1
-0.173680184,-0.146492185,-0.103773585,-0.224357678,-0.212801588,-0.202394195,-0.110119549,-1
-0.214996174,-0.162486369,-0.126684636,-0.230831479,-0.270731253,-0.208008899,-0.048661391,-1
-0.17903596,-0.154489277,-0.104447439,-0.215860813,-0.291571048,-0.231527094,0.038221923,-1
-0.171384851,-0.128316976,-0.084231806,-0.215456201,-0.300378341,-0.262354998,0.082842229,-1
-0.184391737,-0.154489277,-0.150943396,-0.274125025,-0.332010172,-0.292229461,0.023067857,-1
-0.320581484,-0.320247183,-0.252695418,-0.419380943,-0.119394654,-0.26468563,-0.184206095,-1
-0.22800306,-0.218466012,-0.192048518,-0.300829456,-0.266761769,-0.230149902,-0.100521973,-1
-0.202754399,-0.187931661,-0.185983827,-0.304066356,-0.22681883,-0.238413052,-0.125441994,-1
-0.176740627,-0.141403126,-0.128032345,-0.241756019,-0.301866898,-0.238730865,-0.057753831,-1
-0.280795715,-0.272264631,-0.261455526,-0.35949828,-0.291943187,-0.262990625,-0.04192625,-1
-0.274674828,-0.252635405,-0.23180593,-0.337649201,-0.309309682,-0.26468563,0.007577033,-1
-0.267023718,-0.278807706,-0.270889488,-0.365162857,-0.30248713,-0.289898829,-0.084526014,-1
-0.385615914,-0.408215194,-0.362533693,-0.505563423,-0.197916021,-0.313840775,-0.229668294,-1
-0.278500383,-0.24173028,-0.221024259,-0.29678333,-0.340073187,-0.26415594,0.018521637,-1
-0.218056618,-0.190112686,-0.17722372,-0.281812664,-0.37679092,-0.292335399,-0.044115171,-1
-0.338179036,-0.336241367,-0.307951482,-0.429496257,-0.24058798,-0.270088458,-0.166357973,-1
-0.41469013,-0.416212286,-0.309973046,-0.472385191,-0.041369472,-0.220933312,-0.115002526,-1
-0.437643458,-0.438749546,-0.330862534,-0.52700789,0.041865658,-0.22877271,-0.194140428,-1
-0.502677888,-0.502726281,-0.318059299,-0.560995347,0.224337902,-0.183431326,-0.281528877,-1
-0.234889059,-0.224282079,-0.169811321,-0.268055837,-0.295664579,-0.245193072,0.069877084,-1
-0.221882173,-0.126862959,0.126010782,0.088407849,0.224958134,0.404311669,0.257450749,-1
-0.195868401,-0.120319884,0.150943396,0.109043091,0.18898468,0.453572753,0.302912948,-1
-0.222647284,-0.126135951,0.163746631,0.138984422,0.194070582,0.427194237,0.280686984,-1
-0.326702372,-0.264994547,-0.008760108,-0.085980174,0.239719655,0.162349701,-0.015322445,-1
-0.288446825,-0.211922937,0.064690027,0.006271495,0.281647336,0.275491287,0.086546557,-1
-0.22800306,-0.152308252,0.134770889,0.101355452,0.242944861,0.322739552,0.158107425,-1
-0.200459067,-0.109414758,0.23180593,0.151932025,0.370712647,0.419672652,0.255261829,-1
-0.263963275,-0.205379862,0.010781671,-0.045114303,0.181293804,0.34318555,0.175282034,-1
-0.206579954,-0.116684842,0.154986523,0.111470767,0.196303417,0.407595741,0.257619128,-1
-0.169089518,-0.083969466,0.219002695,0.204531661,0.21032066,0.437364267,0.297861593,-1
-0.326702372,-0.260632497,-0.058625337,-0.132510621,0.23165664,0.188410403,0.029802997,-1
-0.257077276,-0.182115594,0.123989218,0.073841796,0.268870558,0.342973674,0.17342987,-1
-0.253251721,-0.129770992,0.198113208,0.166902691,0.238603238,0.404099793,0.246674524,-1
-0.221882173,-0.159578335,0.133423181,0.037022051,0.276809527,0.350283384,0.190941236,-1
-0.181331293,-0.06434024,0.288409704,0.217479264,0.292439372,0.450288681,0.337262165,-1
-0.13848508,-0.041802981,0.363207547,0.308112482,0.305960429,0.486731289,0.381208958,-1
-0.172915073,-0.075972374,0.237196765,0.192393283,0.204986665,0.40621855,0.274625358,-1
-0.143075746,-0.036713922,0.307951482,0.281408052,0.224461949,0.471582181,0.346859741,-1
-0.211935731,-0.1130498,0.216307278,0.186324095,0.210816846,0.42560517,0.276477521,-1
-0.214231064,-0.115230825,0.180592992,0.153145863,0.221981021,0.388103183,0.237750463,-1
-0.234123948,-0.096328608,0.205525606,0.177018005,0.229175712,0.411197627,0.262838862,-1
-0.185921959,-0.086877499,0.251347709,0.195225572,0.228431433,0.441495842,0.312005388,-1
-0.098699311,0.035259905,0.444070081,0.417762492,0.353470198,0.550717729,0.442330359,-1
-0.163733741,-0.066521265,0.260781671,0.209387012,0.214662284,0.399544467,0.274288601,-1
-0.193573068,-0.095601599,0.198113208,0.159215052,0.208211871,0.380581599,0.235729921,-1
-0.205814843,-0.094874591,0.220350404,0.188347158,0.230540222,0.388632873,0.243980468,-1
-0.201989288,-0.083969466,0.221024259,0.189156383,0.232276872,0.397319773,0.252736151,-1
-0.086457536,0.043256997,0.450134771,0.402791827,0.33275445,0.529424228,0.43088062,-1
-0.205814843,-0.097782625,0.23180593,0.184301032,0.227066923,0.380793474,0.242970197,-1
-0.133894415,-0.003271538,0.375336927,0.352215254,0.330645661,0.521055141,0.403771679,-1
-0.192042846,-0.103598691,0.212264151,0.149908962,0.266885815,0.413316383,0.265027782,-1
-0.212700842,-0.107960742,0.198787062,0.143839773,0.227811201,0.387573494,0.24717966,-1
-0.201224178,-0.09996365,0.204177898,0.167307303,0.205979036,0.376555962,0.244148847,-1
-0.192042846,-0.095601599,0.235175202,0.187942545,0.223345531,0.394353514,0.257955885,-1
-0.126243305,0.025808797,0.429919137,0.413311754,0.348756435,0.565760898,0.449739013,-1
-0.173680184,-0.058524173,0.314016173,0.28262189,0.288593934,0.466920917,0.342987035,-1
-0.226472839,-0.169756452,0.108490566,0.023265224,0.27221981,0.310344828,0.147667958,-1
-0.205814843,-0.137768084,0.137466307,0.056848068,0.246542207,0.394883204,0.233035865,-1
-0.212700842,-0.118138859,0.186657682,0.122395306,0.221981021,0.387679432,0.244653982,-1
-0.220351951,-0.097055616,0.20148248,0.147076674,0.215034423,0.352084327,0.219565583,-1
-0.21117062,-0.1043257,0.218328841,0.157191989,0.218259629,0.352931829,0.219565583,-1
-0.141545524,-0.000363504,0.401617251,0.397127251,0.322582646,0.539064569,0.433574676,-1
-0.317521041,-0.305707016,-0.046495957,-0.19967631,0.266885815,0.192224164,0.00909244,-1
-0.248661056,-0.217011996,0.061320755,-0.040663565,0.217763444,0.33979554,0.179996632,-1
-0.262433053,-0.205379862,0.083557951,-0.014768359,0.24195249,0.314794216,0.144132009,-1
-0.250191278,-0.155216285,0.145552561,0.063726482,0.213793959,0.330261137,0.201380704,-1
-0.22723795,-0.129770992,0.165768194,0.10418774,0.21032066,0.36257217,0.23017343,-1
-0.143075746,-0.031624864,0.349730458,0.326320049,0.304471872,0.505694158,0.394174103,-1
-0.184391737,-0.1043257,0.245283019,0.18713332,0.278670223,0.437788018,0.297524836,-1
-0.142310635,-0.029443839,0.336253369,0.287477241,0.297773367,0.483553154,0.365212999,-1
-0.279265493,-0.233733188,0.00606469,-0.116326118,0.179060969,0.214577043,0.050008419,-1
-0.279265493,-0.227190113,-0.009433962,-0.117135343,0.176704087,0.245934636,0.078464388,-1
-0.22800306,-0.155216285,0.17722372,0.063321869,0.269366743,0.354944647,0.219060448,-1
-0.259372609,-0.203925845,0.033018868,-0.085575561,0.22098865,0.272630966,0.106246843,-1
-0.22800306,-0.160305344,0.101752022,0.012745296,0.190473237,0.302929181,0.165852837,-1
-0.244835501,-0.16612141,0.111185984,0.038235889,0.173478881,0.331108639,0.206937195,-1
-0.240244836,-0.16612141,0.150269542,0.015172972,0.278546176,0.28407225,0.13268227,-1
-0.286916603,-0.216284987,0.039083558,-0.10256929,0.201513366,0.194766672,0.021889207,-1
-0.301453711,-0.23300618,0.030997305,-0.075460247,0.18625566,0.253350283,0.095807375,-1
-0.26013772,-0.218466012,0.052560647,-0.022455998,0.207095454,0.292017586,0.143626873,-1
-0.215761285,-0.15739731,0.110512129,0.038640502,0.193698443,0.332168017,0.201549082,-1
-0.221117062,-0.138495093,0.153638814,0.078292535,0.170253675,0.328566132,0.211820172,-1
-0.174445295,-0.067975282,0.266172507,0.206554724,0.277677852,0.440542402,0.319077286,-1
-0.211935731,-0.142130134,0.198113208,0.110661542,0.275693109,0.369670004,0.224111803,-1
-0.261667942,-0.224282079,0.076819407,-0.06655877,0.266141537,0.268923142,0.096649268,-1
-0.272379495,-0.233733188,0.037061995,-0.08072021,0.217267258,0.233433974,0.059605994,-1
-0.272379495,-0.203198837,0.029649596,-0.062108032,0.179185015,0.204936702,0.049334905,-1
-0.262433053,-0.190112686,0.051886792,-0.022455998,0.194690814,0.258117485,0.105068193,-1
-0.228768171,-0.134860051,0.127358491,0.076674085,0.189232773,0.345410244,0.217545041,-1
-0.206579954,-0.116684842,0.15902965,0.108233866,0.177200273,0.346045871,0.22444856,-1
-0.311400153,-0.225736096,-0.014824798,-0.06494032,0.06072071,0.223687695,0.094291968,-1
-0.319051262,-0.265721556,-0.106469003,-0.170139591,-0.023382745,0.202817946,0.089745748,-1
-0.371078806,-0.302798982,-0.149595687,-0.217883876,-0.02425107,0.156205307,0.03855868,-1
-0.40627391,-0.344965467,-0.173854447,-0.238519118,0.03802022,0.159913131,0.014648931,-1
-0.403978577,-0.344238459,-0.188679245,-0.227189966,0.016436147,0.136818687,-0.006398384,-1
-0.445294568,-0.439476554,-0.308625337,-0.446489986,0.137877566,0.040415276,-0.154403098,-1
-0.426931905,-0.421301345,-0.291105121,-0.371232045,0.057743596,0.004502357,-0.160633103,-1
-0.306044376,-0.236641221,-0.053908356,-0.071009508,6.20E-05,0.255151226,0.143795252,-1
-0.347360367,-0.263540531,-0.118598383,-0.174185717,-0.062209266,0.187668838,0.088903856,-1
-0.419280796,-0.369683751,-0.255390836,-0.322273923,-0.048688209,0.042322157,-0.099680081,-1
-0.41469013,-0.371864776,-0.242587601,-0.363949019,0.120014886,0.096562318,-0.068193299,-1
-0.335118592,-0.284623773,-0.114555256,-0.155168926,-0.008745271,0.260342179,0.137060111,-1
-0.38179036,-0.311523083,-0.169137466,-0.221930002,-0.01048192,0.235128979,0.10085873,-1
-0.386381025,-0.345692475,-0.200134771,-0.22314384,-0.020901817,0.192859791,0.060953022,-1
-0.342769702,-0.267175573,-0.090296496,-0.119563018,0.006512436,0.262143122,0.128809564,-1
-0.364192808,-0.319520174,-0.187331536,-0.238923731,-0.042733983,0.163515017,0.039568951,-1
-0.417750574,-0.392221011,-0.288409704,-0.37042282,-0.071264653,0.0567297,-0.096986025,-1
-0.397092578,-0.37041076,-0.23787062,-0.314181671,-0.031073622,0.102706711,-0.046135713,-1
-0.351951033,-0.291893857,-0.128706199,-0.194820959,-0.009489549,0.225488638,0.097827917,-1
-0.370313695,-0.296255907,-0.130053908,-0.165688853,0.008621224,0.237565549,0.118033339,-1
-0.370313695,-0.328971283,-0.181266846,-0.202913211,0.000930348,0.231633031,0.095638996,-1
-0.371078806,-0.293347874,-0.120619946,-0.147481287,0.012342616,0.229938026,0.097154403,-1
-0.400918133,-0.32606325,-0.191374663,-0.212623913,-0.04248589,0.186185709,0.065162485,-1
-0.395562357,-0.356597601,-0.204851752,-0.249443658,-0.022142281,0.172519731,0.033338946,-1
-0.360367253,-0.297709924,-0.130727763,-0.171353429,0.012342616,0.237671487,0.104899815,-1
-0.323641928,-0.256270447,-0.057951482,-0.088812462,0.041369472,0.30684888,0.17460852,-1
-0.377199694,-0.332606325,-0.18328841,-0.211005462,0.027972462,0.214471105,0.074086547,-1
-0.399387911,-0.34351145,-0.232479784,-0.261582035,-0.062953545,0.147730282,0.011786496,-1
-0.347360367,-0.298436932,-0.158355795,-0.203722436,-0.033926689,0.203347635,0.087051692,-1
-0.35807192,-0.302071974,-0.156334232,-0.208577787,0.024002977,0.18321945,0.043610035,-1
-0.391736802,-0.347146492,-0.185309973,-0.259558972,0.051045091,0.154086551,0.004714598,-1
-0.322111706,-0.253362414,-0.064690027,-0.114707667,0.068163493,0.296572912,0.146320929,-1
-0.384850803,-0.326790258,-0.160377358,-0.200485535,-0.006636482,0.21182266,0.075265196,-1
-0.377964805,-0.327517266,-0.176549865,-0.208982399,-0.026235812,0.190952911,0.059100859,-1
-0.346595256,-0.296255907,-0.160377358,-0.18713332,-0.031321714,0.204936702,0.079979795,-1
-0.403978577,-0.368229735,-0.222371968,-0.299615618,0.011226199,0.129297103,-0.010944603,-1
-0.351951033,-0.295528899,-0.137466307,-0.191584058,-0.019909446,0.225700514,0.104731436,-1
-0.404743688,-0.336241367,-0.186657682,-0.22476229,-0.011970477,0.201864506,0.071224112,-1
-0.364192808,-0.270810614,-0.052560647,-0.122799919,0.101904112,0.260236241,0.121569288,-1
-0.429227238,-0.364594693,-0.200808625,-0.28585879,0.088507102,0.111605488,-0.067014649,-1
-0.379495027,-0.309342057,-0.184636119,-0.22314384,-0.032065993,0.186821336,0.05893248,-1
-0.345065034,-0.276626681,-0.129380054,-0.173376492,-0.031693854,0.225064887,0.110456306,-1
-0.40627391,-0.336241367,-0.198787062,-0.236900668,-0.033554549,0.18904603,0.057585452,-1
-0.368783474,-0.29043984,-0.126010782,-0.141007485,-0.00018607,0.261401557,0.135881462,-1
-0.303749044,-0.233733188,-0.011455526,-0.069391058,0.104260994,0.295725409,0.156592019,-1
-0.402448355,-0.352235551,-0.168463612,-0.293141817,0.163679216,0.151544044,-0.031991918,-1
-0.334353481,-0.254089422,-0.102425876,-0.119967631,-0.012962848,0.282800996,0.154571477,-1
-0.371843917,-0.322428208,-0.182614555,-0.214646976,-0.009985735,0.196355739,0.065330864,-1
-0.407039021,-0.350054526,-0.20148248,-0.246206757,0.000310116,0.188516341,0.046809227,-1
-0.355776588,-0.286804798,-0.107142857,-0.161642727,0.038640452,0.239260554,0.109614413,-1
-0.351951033,-0.285350782,-0.125336927,-0.155978151,0.04695156,0.256528418,0.110793063,-1
-0.472838562,-0.475099964,-0.332884097,-0.433542383,0.173478881,-0.08533291,-0.262333726,-1
-0.348890589,-0.288985823,-0.134770889,-0.163261177,0.006388389,0.249430584,0.112308469,-1
-0.348125478,-0.288258815,-0.09703504,-0.153550475,0.107238107,0.22347582,0.080148173,-1
-0.376434583,-0.284623773,-0.073450135,-0.141007485,0.088134962,0.219132369,0.090250884,-1
-0.30910482,-0.239549255,-0.002695418,-0.073437184,0.112696148,0.275173473,0.138238761,-1
